sample_id,category,split,question_type,difficulty,question,ground_truth_answer,p_gen_MW,p_load_MW,p_loss_MW,v_min_pu,v_max_pu,u_line_pu,renewable_penetration_pct,bus_system,scenario_id,fault_type,fault_bus,fault_severity,template_id,human_authored,expert_validated,n_expert_reviewers,expert_mean_score,physics_valid,power_balance_error_MW,power_balance_pct,bleu_score,rouge_l,bertscore,physics_compliant_prediction,numerical_accuracy_pct,hallucination_flag,hallucination_category,inter_rater_kappa,data_generation_method,creation_date
DF_1940,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 3814 MW on 28 Nov 2023?,"If load reaches 3814.3 MW the operator activates 88.1 MW of Tier-1 interruptible industrial demand response. Combined with 431.9 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.971 pu and all thermal limits return to below 0.95 pu of rated capacity.",3844.839,3814.324,30.515,0.971,1.013,0.858,12.9,IEEE-118,SCN_DF_1940,none,N/A,N/A,T08,False,True,3,3.33,True,0.0,0.0,0.402,0.439,0.825,True,91.4,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1941,demand_forecasting,val,multi_step,hard,"Given 35°C forecast and 15% renewable penetration on 3 Aug 2023, what is the optimal dispatch plan?",At 35°C with 15% renewable penetration the system faces 4682.4 MW demand and 757.0 MW renewable supply. The 3830.6 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.83 to 0.51 pu. Total generation cost is 360607 USD/hour at a marginal price of 78.3 USD/MWh.,4715.152,4682.375,32.777,0.972,1.035,0.826,16.5,IEEE-30,SCN_DF_1941,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.387,0.445,0.841,True,85.1,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1942,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone B on 3 Aug 2023?,"Overnight base load for Grid Zone B on 3 Aug 2023 is estimated at 5116.9 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 82.8 USD/MWh at this operating point.",5157.845,5116.91,40.935,0.97,1.024,0.754,64.9,IEEE-118,SCN_DF_1942,none,N/A,N/A,T10,False,True,3,3.67,True,0.0,0.0,0.376,0.492,0.832,True,89.6,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1943,demand_forecasting,val,reasoning,medium,How does a 30% demand surge during a heat event affect system stability on 31 Oct 2023?,"A 30% unplanned demand surge raises system load to 3134.0 MW. Maximum line utilisation reaches 0.71 pu on the critical corridor, requiring re-dispatch of 175.2 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.971 pu. Reserve margin is maintained at 16.5%.",3149.68,3134.01,15.67,0.971,1.037,0.715,54.8,IEEE-118,SCN_DF_1943,none,N/A,N/A,T11,False,True,3,4.0,True,0.0,0.0,0.354,0.464,0.84,True,85.8,False,none,0.84,physics-constrained synthetic generation,2024-01-01
DF_1944,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 2243 MW peak demand with 50% renewable penetration on 12 Feb 2023?,"The least-cost unit commitment for 2242.6 MW with 50% renewables commits 2 CCGT units at 338 MW each, one hydro unit at 200 MW, and all available renewables at 1459.3 MW. Total commitment cost is 116277 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",2256.104,2242.648,13.456,0.986,1.024,0.77,66.1,IEEE-118,SCN_DF_1944,none,N/A,N/A,T12,False,True,3,4.67,True,0.0,0.0,0.388,0.493,0.849,True,90.4,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1945,demand_forecasting,val,factual,easy,What is the forecasted morning ramp demand for the Central control area on 14 Jul 2023?,"Morning ramp demand for Central on 14 Jul 2023 rises from 3236.8 MW at 06:00 to 4581.8 MW by 09:00, a ramp rate of 92.1 MW per 15-minute interval. Generation dispatch follows the economic merit order with 61.2% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",4609.262,4581.771,27.491,0.976,1.007,0.842,61.2,IEEE-30,SCN_DF_1945,none,N/A,N/A,T01,False,True,3,3.0,True,0.0,0.0,0.317,0.477,0.839,True,85.3,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1946,demand_forecasting,val,reasoning,medium,How does a 78% demand surge during a heat event affect system stability on 31 Oct 2023?,"A 78% unplanned demand surge raises system load to 5097.1 MW. Maximum line utilisation reaches 0.64 pu on the critical corridor, requiring re-dispatch of 226.2 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.987 pu. Reserve margin is maintained at 15.1%.",5137.868,5097.091,40.777,0.987,1.05,0.642,25.5,IEEE-118,SCN_DF_1946,none,N/A,N/A,T02,False,True,3,5.0,True,0.0,0.0,0.358,0.534,0.844,True,91.7,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1947,demand_forecasting,val,multi_step,hard,"Given 42°C forecast and 70% renewable penetration on 10 Mar 2023, what is the optimal dispatch plan?",At 42°C with 70% renewable penetration the system faces 2295.4 MW demand and 1380.8 MW renewable supply. The 943.7 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.77 to 0.50 pu. Total generation cost is 129069 USD/hour at a marginal price of 55.1 USD/MWh.,2311.42,2295.353,16.067,0.975,1.04,0.769,59.4,IEEE-118,SCN_DF_1947,none,N/A,N/A,T03,False,True,3,4.33,True,0.0,0.0,0.402,0.531,0.838,True,89.3,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1948,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone D on 18 May 2023?,"Overnight base load for Grid Zone D on 18 May 2023 is estimated at 4513.9 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 73.1 USD/MWh at this operating point.",4536.46,4513.891,22.569,0.965,1.037,0.706,34.3,IEEE-118,SCN_DF_1948,none,N/A,N/A,T04,False,True,3,3.67,True,0.0,0.0,0.377,0.478,0.854,True,93.0,False,none,0.8,physics-constrained synthetic generation,2024-01-01
DF_1949,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 4416 MW on 3 Aug 2023?,"If load reaches 4415.5 MW the operator activates 77.5 MW of Tier-1 interruptible industrial demand response. Combined with 550.6 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.979 pu and all thermal limits return to below 0.95 pu of rated capacity.",4437.585,4415.507,22.078,0.979,1.018,0.612,45.0,IEEE-118,SCN_DF_1949,none,N/A,N/A,T05,False,True,3,4.0,True,0.0,0.0,0.35,0.516,0.834,True,94.0,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_1950,demand_forecasting,val,multi_step,hard,"Given 42°C forecast and 50% renewable penetration on 28 Nov 2023, what is the optimal dispatch plan?",At 42°C with 50% renewable penetration the system faces 3999.5 MW demand and 2720.8 MW renewable supply. The 1358.3 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.74 to 0.70 pu. Total generation cost is 288012 USD/hour at a marginal price of 70.3 USD/MWh.,4015.459,3999.461,15.998,0.976,1.037,0.743,66.7,IEEE-118,SCN_DF_1950,none,N/A,N/A,T06,False,True,3,4.67,True,0.0,0.0,0.339,0.455,0.826,True,89.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1951,demand_forecasting,val,factual,easy,What is the forecasted morning ramp demand for the Southeast control area on 5 Apr 2023?,"Morning ramp demand for Southeast on 5 Apr 2023 rises from 3963.4 MW at 06:00 to 5835.6 MW by 09:00, a ramp rate of 83.4 MW per 15-minute interval. Generation dispatch follows the economic merit order with 24.9% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",5870.619,5835.605,35.014,0.979,1.042,0.671,24.9,IEEE-30,SCN_DF_1951,none,N/A,N/A,T07,False,True,3,3.33,True,0.0,0.0,0.408,0.472,0.837,True,86.0,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1952,demand_forecasting,val,reasoning,medium,How does a 15% demand surge during a heat event affect system stability on 22 Jun 2023?,"A 15% unplanned demand surge raises system load to 2283.3 MW. Maximum line utilisation reaches 0.99 pu on the critical corridor, requiring re-dispatch of 235.0 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.970 pu. Reserve margin is maintained at 19.1%.",2296.966,2283.266,13.7,0.97,1.049,0.989,41.4,IEEE-118,SCN_DF_1952,none,N/A,N/A,T08,False,True,3,3.67,True,0.0,0.0,0.407,0.464,0.843,True,86.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1953,demand_forecasting,val,multi_step,hard,"Given 38°C forecast and 60% renewable penetration on 28 Nov 2023, what is the optimal dispatch plan?",At 38°C with 60% renewable penetration the system faces 3449.1 MW demand and 1802.6 MW renewable supply. The 1677.3 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.81 to 0.74 pu. Total generation cost is 206980 USD/hour at a marginal price of 59.2 USD/MWh.,3469.752,3449.058,20.694,0.973,1.013,0.809,51.8,IEEE-30,SCN_DF_1953,none,N/A,N/A,T09,False,True,3,5.0,True,0.0,0.0,0.362,0.438,0.838,True,88.4,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1954,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone D on 10 Mar 2023?,"Overnight base load for Grid Zone D on 10 Mar 2023 is estimated at 4526.9 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 79.2 USD/MWh at this operating point.",4545.058,4526.95,18.108,0.969,1.023,0.632,38.6,IEEE-118,SCN_DF_1954,none,N/A,N/A,T10,False,True,3,4.0,True,0.0,0.0,0.374,0.483,0.842,True,87.0,False,none,0.8,physics-constrained synthetic generation,2024-01-01
DF_1955,demand_forecasting,val,reasoning,medium,How does a 70% demand surge during a heat event affect system stability on 12 Feb 2023?,"A 70% unplanned demand surge raises system load to 3238.9 MW. Maximum line utilisation reaches 0.56 pu on the critical corridor, requiring re-dispatch of 157.0 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.985 pu. Reserve margin is maintained at 11.3%.",3255.091,3238.897,16.194,0.985,1.026,0.564,25.3,IEEE-118,SCN_DF_1955,none,N/A,N/A,T11,False,True,3,4.67,True,0.0,0.0,0.415,0.465,0.842,True,85.8,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1956,demand_forecasting,val,multi_step,hard,"Given 28°C forecast and 60% renewable penetration on 31 Oct 2023, what is the optimal dispatch plan?",At 28°C with 60% renewable penetration the system faces 2672.6 MW demand and 1481.0 MW renewable supply. The 1149.5 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.59 to 0.70 pu. Total generation cost is 164350 USD/hour at a marginal price of 62.2 USD/MWh.,2688.589,2672.554,16.035,0.953,1.037,0.593,56.3,IEEE-118,SCN_DF_1956,none,N/A,N/A,T12,False,True,3,4.0,True,0.0,0.0,0.349,0.478,0.857,True,90.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1957,demand_forecasting,val,factual,easy,What is the predicted peak demand for the Southeast region on 10 Mar 2023?,The predicted peak demand for Southeast on 10 Mar 2023 is 4377.8 MW. Generation is scheduled at 4412.8 MW to cover forecast uncertainty. Transmission losses are estimated at 35.0 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,4412.806,4377.784,35.022,0.978,1.028,0.68,31.3,IEEE-14,SCN_DF_1957,none,N/A,N/A,T01,False,True,3,5.0,True,0.0,0.0,0.411,0.539,0.826,True,91.6,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1958,demand_forecasting,val,reasoning,medium,How does a 60% demand surge during a heat event affect system stability on 28 Nov 2023?,"A 60% unplanned demand surge raises system load to 2315.3 MW. Maximum line utilisation reaches 0.79 pu on the critical corridor, requiring re-dispatch of 105.0 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.981 pu. Reserve margin is maintained at 10.5%.",2333.808,2315.286,18.522,0.981,1.031,0.791,41.8,IEEE-118,SCN_DF_1958,none,N/A,N/A,T02,False,True,3,3.67,True,0.0,0.0,0.366,0.443,0.834,True,90.6,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1959,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 4427 MW peak demand with 35% renewable penetration on 12 Feb 2023?,"The least-cost unit commitment for 4426.9 MW with 35% renewables commits 2 CCGT units at 1605 MW each, one hydro unit at 384 MW, and all available renewables at 1954.8 MW. Total commitment cost is 320622 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4453.48,4426.918,26.562,0.958,1.026,0.8,44.9,IEEE-118,SCN_DF_1959,none,N/A,N/A,T03,False,True,3,4.33,True,0.0,0.0,0.398,0.515,0.834,True,90.2,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1960,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone E on 5 Apr 2023?,"Overnight base load for Grid Zone E on 5 Apr 2023 is estimated at 4592.0 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 71.4 USD/MWh at this operating point.",4628.77,4592.034,36.736,0.984,1.029,0.735,50.4,IEEE-118,SCN_DF_1960,none,N/A,N/A,T04,False,True,3,4.67,True,0.0,0.0,0.406,0.477,0.824,True,85.4,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1961,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 3999 MW on 5 Apr 2023?,"If load reaches 3999.0 MW the operator activates 48.0 MW of Tier-1 interruptible industrial demand response. Combined with 505.2 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.973 pu and all thermal limits return to below 0.95 pu of rated capacity.",4014.99,3998.994,15.996,0.973,1.008,0.666,66.2,IEEE-118,SCN_DF_1961,none,N/A,N/A,T05,False,True,3,3.33,True,0.0,0.0,0.403,0.538,0.828,True,90.8,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1962,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 3697 MW peak demand with 35% renewable penetration on 14 Jul 2023?,"The least-cost unit commitment for 3696.7 MW with 35% renewables commits 2 CCGT units at 726 MW each, one hydro unit at 420 MW, and all available renewables at 1992.6 MW. Total commitment cost is 249029 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",3718.844,3696.664,22.18,0.966,1.025,0.937,53.7,IEEE-118,SCN_DF_1962,none,N/A,N/A,T06,False,True,3,4.33,True,0.0,0.0,0.318,0.504,0.853,True,87.4,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1963,demand_forecasting,val,factual,easy,What is the forecasted morning ramp demand for the Northeast control area on 3 Aug 2023?,"Morning ramp demand for Northeast on 3 Aug 2023 rises from 2996.1 MW at 06:00 to 4123.2 MW by 09:00, a ramp rate of 65.2 MW per 15-minute interval. Generation dispatch follows the economic merit order with 69.9% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",4147.961,4123.222,24.739,0.968,1.006,0.905,69.9,IEEE-118,SCN_DF_1963,none,N/A,N/A,T07,False,True,3,5.0,True,0.0,0.0,0.386,0.48,0.849,True,93.2,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1964,demand_forecasting,val,reasoning,medium,"Given a 35% increase in solar output, how does afternoon net load change on 10 Mar 2023?","With 35% additional solar generation the net load during 13:00–16:00 falls from 2723.9 MW to 2260.7 MW, a reduction of 338.9 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.963 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.65 pu on any monitored corridor.",2743.013,2723.945,19.068,0.963,1.025,0.651,20.5,IEEE-30,SCN_DF_1964,none,N/A,N/A,T08,False,True,3,4.33,True,0.0,0.0,0.407,0.422,0.846,True,90.3,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1965,demand_forecasting,val,multi_step,hard,"Given 40°C forecast and 30% renewable penetration on 3 Aug 2023, what is the optimal dispatch plan?",At 40°C with 30% renewable penetration the system faces 3576.4 MW demand and 475.2 MW renewable supply. The 3097.8 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.55 to 0.73 pu. Total generation cost is 233158 USD/hour at a marginal price of 64.9 USD/MWh.,3594.241,3576.359,17.882,0.978,1.028,0.552,13.3,IEEE-30,SCN_DF_1965,none,N/A,N/A,T09,False,True,3,4.0,True,0.0,0.0,0.402,0.531,0.855,True,88.2,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1966,demand_forecasting,val,factual,easy,What is the forecasted morning ramp demand for the Southeast control area on 15 Jan 2024?,"Morning ramp demand for Southeast on 15 Jan 2024 rises from 2320.7 MW at 06:00 to 3125.2 MW by 09:00, a ramp rate of 72.0 MW per 15-minute interval. Generation dispatch follows the economic merit order with 32.9% renewable contribution. Power balance is maintained within the 2% tolerance throughout the ramp period.",3143.94,3125.189,18.751,0.975,1.024,0.697,32.9,IEEE-30,SCN_DF_1966,none,N/A,N/A,T10,False,True,3,3.67,True,0.0,0.0,0.392,0.505,0.828,True,92.9,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1967,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 2338 MW on 28 Nov 2023?,"If load reaches 2338.4 MW the operator activates 46.9 MW of Tier-1 interruptible industrial demand response. Combined with 230.0 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.972 pu and all thermal limits return to below 0.95 pu of rated capacity.",2350.116,2338.424,11.692,0.972,1.029,0.754,60.3,IEEE-30,SCN_DF_1967,none,N/A,N/A,T11,False,True,3,4.33,True,0.0,0.0,0.364,0.513,0.824,True,86.7,False,none,0.76,physics-constrained synthetic generation,2024-01-01
DF_1968,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 4850 MW peak demand with 65% renewable penetration on 5 Apr 2023?,"The least-cost unit commitment for 4850.0 MW with 65% renewables commits 2 CCGT units at 2623 MW each, one hydro unit at 543 MW, and all available renewables at 1518.9 MW. Total commitment cost is 369952 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4879.103,4850.003,29.1,0.969,1.036,0.662,30.9,IEEE-14,SCN_DF_1968,none,N/A,N/A,T12,False,True,3,4.33,True,0.0,0.0,0.404,0.483,0.844,True,86.9,False,none,0.84,physics-constrained synthetic generation,2024-01-01
DF_1969,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone C on 22 Jun 2023?,"Overnight base load for Grid Zone C on 22 Jun 2023 is estimated at 3110.4 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 64.5 USD/MWh at this operating point.",3129.069,3110.407,18.662,0.969,1.024,0.637,10.7,IEEE-118,SCN_DF_1969,none,N/A,N/A,T01,False,True,3,4.33,True,0.0,0.0,0.363,0.435,0.834,True,91.4,False,none,0.84,physics-constrained synthetic generation,2024-01-01
DF_1970,demand_forecasting,val,reasoning,medium,"Given a 30% increase in solar output, how does afternoon net load change on 18 May 2023?","With 30% additional solar generation the net load during 13:00–16:00 falls from 3365.8 MW to 2098.5 MW, a reduction of 147.8 MW. Flexible combined-cycle gas generation backs down proportionally. Minimum bus voltage remains at 0.954 pu — within the 0.95 pu limit — and line utilisation does not exceed 0.61 pu on any monitored corridor.",3392.727,3365.801,26.926,0.954,1.034,0.615,40.6,IEEE-118,SCN_DF_1970,none,N/A,N/A,T02,False,True,3,5.0,True,0.0,0.0,0.393,0.442,0.845,True,93.3,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1971,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 3453 MW peak demand with 50% renewable penetration on 20 Jul 2023?,"The least-cost unit commitment for 3453.2 MW with 50% renewables commits 2 CCGT units at 390 MW each, one hydro unit at 296 MW, and all available renewables at 2117.7 MW. Total commitment cost is 211078 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",3480.785,3453.16,27.625,0.979,1.014,0.77,63.1,IEEE-118,SCN_DF_1971,none,N/A,N/A,T03,False,True,3,4.0,True,0.0,0.0,0.408,0.508,0.833,True,88.7,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1972,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone B on 20 Jul 2023?,"Overnight base load for Grid Zone B on 20 Jul 2023 is estimated at 4376.4 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 76.4 USD/MWh at this operating point.",4407.084,4376.449,30.635,0.959,1.033,0.658,60.4,IEEE-118,SCN_DF_1972,none,N/A,N/A,T04,False,True,3,4.0,True,0.0,0.0,0.319,0.461,0.831,True,92.9,False,none,0.83,physics-constrained synthetic generation,2024-01-01
DF_1973,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 5284 MW on 18 May 2023?,"If load reaches 5283.6 MW the operator activates 106.8 MW of Tier-1 interruptible industrial demand response. Combined with 560.8 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.979 pu and all thermal limits return to below 0.95 pu of rated capacity.",5315.319,5283.617,31.702,0.979,1.023,0.654,49.6,IEEE-118,SCN_DF_1973,none,N/A,N/A,T05,False,True,3,4.0,True,0.0,0.0,0.415,0.533,0.833,True,90.1,False,none,0.79,physics-constrained synthetic generation,2024-01-01
DF_1974,demand_forecasting,val,multi_step,hard,"Given 32°C forecast and 70% renewable penetration on 18 May 2023, what is the optimal dispatch plan?",At 32°C with 70% renewable penetration the system faces 4587.2 MW demand and 2012.1 MW renewable supply. The 2469.2 MW residual is met by dispatchable thermal units in merit order. Re-dispatch reduces maximum line utilisation from 0.81 to 0.46 pu. Total generation cost is 351737 USD/hour at a marginal price of 78.2 USD/MWh.,4610.129,4587.193,22.936,0.967,1.029,0.805,44.9,IEEE-30,SCN_DF_1974,none,N/A,N/A,T06,False,True,3,4.33,True,0.0,0.0,0.393,0.509,0.841,True,88.6,False,none,0.81,physics-constrained synthetic generation,2024-01-01
DF_1975,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone A on 31 Oct 2023?,"Overnight base load for Grid Zone A on 31 Oct 2023 is estimated at 2499.9 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 59.7 USD/MWh at this operating point.",2514.92,2499.92,15.0,0.955,1.016,0.804,31.8,IEEE-118,SCN_DF_1975,none,N/A,N/A,T07,False,True,3,4.33,True,0.0,0.0,0.349,0.458,0.836,True,93.5,False,none,0.75,physics-constrained synthetic generation,2024-01-01
DF_1976,demand_forecasting,val,reasoning,medium,What demand response volume is needed if system load exceeds 3430 MW on 28 Nov 2023?,"If load reaches 3429.6 MW the operator activates 63.2 MW of Tier-1 interruptible industrial demand response. Combined with 573.4 MW of pre-positioned spinning reserve, system balance is restored within 5 minutes. Voltage at bus 89 recovers to 0.968 pu and all thermal limits return to below 0.95 pu of rated capacity.",3450.146,3429.569,20.577,0.968,1.031,0.686,37.2,IEEE-118,SCN_DF_1976,none,N/A,N/A,T08,False,True,3,3.33,True,0.0,0.0,0.386,0.516,0.852,True,85.2,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1977,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 2771 MW peak demand with 40% renewable penetration on 9 Sep 2022?,"The least-cost unit commitment for 2771.3 MW with 40% renewables commits 2 CCGT units at 1556 MW each, one hydro unit at 276 MW, and all available renewables at 660.5 MW. Total commitment cost is 174439 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",2787.944,2771.316,16.628,0.97,1.019,0.671,23.3,IEEE-118,SCN_DF_1977,none,N/A,N/A,T09,False,True,3,4.67,True,0.0,0.0,0.347,0.506,0.851,True,92.9,False,none,0.82,physics-constrained synthetic generation,2024-01-01
DF_1978,demand_forecasting,val,factual,easy,What is the expected overnight base load for Grid Zone C on 18 May 2023?,"Overnight base load for Grid Zone C on 18 May 2023 is estimated at 4421.6 MW, reflecting reduced industrial and commercial activity. Baseload thermal and hydro units serve demand without peaking commitment. System marginal price is 73.8 USD/MWh at this operating point.",4448.092,4421.563,26.529,0.977,1.029,0.673,36.7,IEEE-118,SCN_DF_1978,none,N/A,N/A,T10,False,True,3,5.0,True,0.0,0.0,0.392,0.436,0.854,True,87.5,False,none,0.77,physics-constrained synthetic generation,2024-01-01
DF_1979,demand_forecasting,val,reasoning,medium,How does a 35% demand surge during a heat event affect system stability on 20 Jul 2023?,"A 35% unplanned demand surge raises system load to 4093.0 MW. Maximum line utilisation reaches 0.71 pu on the critical corridor, requiring re-dispatch of 465.7 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.976 pu. Reserve margin is maintained at 14.8%.",4117.54,4092.982,24.558,0.976,1.027,0.714,23.2,IEEE-30,SCN_DF_1979,none,N/A,N/A,T11,False,True,3,4.33,True,0.0,0.0,0.372,0.515,0.833,True,89.9,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1980,demand_forecasting,val,multi_step,hard,What is the least-cost unit commitment for 4547 MW peak demand with 40% renewable penetration on 28 Nov 2023?,"The least-cost unit commitment for 4546.8 MW with 40% renewables commits 2 CCGT units at 2618 MW each, one hydro unit at 529 MW, and all available renewables at 864.1 MW. Total commitment cost is 335486 USD/hour. N-1 security is confirmed across all 186 monitored contingencies. Power balance is satisfied within the 2% tolerance.",4583.204,4546.829,36.375,0.971,1.03,0.682,19.1,IEEE-118,SCN_DF_1980,none,N/A,N/A,T12,False,True,3,4.33,True,0.0,0.0,0.394,0.462,0.842,True,87.1,False,none,0.78,physics-constrained synthetic generation,2024-01-01
DF_1981,demand_forecasting,val,factual,easy,What is the predicted peak demand for the Southwest region on 5 Apr 2023?,The predicted peak demand for Southwest on 5 Apr 2023 is 5341.4 MW. Generation is scheduled at 5368.1 MW to cover forecast uncertainty. Transmission losses are estimated at 26.7 MW. Voltage profiles across all monitored buses remain within 0.95–1.05 pu and no thermal violations are present on any corridor.,5368.122,5341.415,26.707,0.983,1.031,0.734,18.7,IEEE-118,SCN_DF_1981,none,N/A,N/A,T01,False,True,3,3.67,True,0.0,0.0,0.365,0.522,0.827,True,88.2,False,none,0.74,physics-constrained synthetic generation,2024-01-01
DF_1982,demand_forecasting,val,reasoning,medium,How does a 20% demand surge during a heat event affect system stability on 5 Apr 2023?,"A 20% unplanned demand surge raises system load to 4925.5 MW. Maximum line utilisation reaches 0.65 pu on the critical corridor, requiring re-dispatch of 335.3 MW from fast-response units within 10 minutes. Post re-dispatch voltage at the weakest bus recovers to 0.977 pu. Reserve margin is maintained at 17.7%.",4955.034,4925.481,29.553,0.977,1.025,0.654,60.3,IEEE-30,SCN_DF_1982,none,N/A,N/A,T02,False,True,3,3.0,True,0.0,0.0,0.317,0.532,0.857,True,93.4,False,none,0.78,physics-constrained synthetic generation,2024-01-01
