doc_id,document_type,title,authors,publication_year,publisher,doi,primary_category,sub_category,keywords,abstract_snippet,page_count,language,access_type,citation_count,is_peer_reviewed,covers_physics_constraints,covers_llm_methods,covers_power_systems,covers_renewable_energy,covers_market_analysis,covers_anomaly_detection,relevance_score
KB_0376,regulatory_document,Study on renewable energy topic 376: optimal power flow approaches,"Author_376A, Author_376B",2024,Elsevier,10.1109/PES.2024.811270,renewable_energy,review,"grid topology, optimal power flow, inertia, market clearing",This paper investigates grid topology methods for renewable energy applications with emphasis on optimal power flow techniques...,31,English,subscription,163,False,False,False,False,True,False,False,0.71
KB_0377,grid_code,Study on AI ML topic 377: anomaly detection approaches,"Author_377A, Author_377B",2023,NERC,10.1109/PES.2023.427166,AI_ML,control,"question answering, SCADA, multimodal learning, anomaly detection",This paper investigates question answering methods for AI ML applications with emphasis on SCADA techniques...,38,English,open_access,124,False,False,False,False,False,False,True,0.67
KB_0378,conference_paper,Study on AI ML topic 378: frequency regulation approaches,"Author_378A, Author_378B",2017,Springer,10.1109/PES.2017.737597,AI_ML,forecasting,"frequency regulation, optimal power flow, inertia, grid topology",This paper investigates frequency regulation methods for AI ML applications with emphasis on optimal power flow techniques...,12,English,subscription,229,True,False,False,False,False,False,False,0.78
KB_0379,ieee_standard,Study on renewable energy topic 379: anomaly detection approaches,"Author_379A, Author_379B",2022,CIGRE,10.1109/PES.2022.887011,renewable_energy,modeling,"question answering, inertia, curtailment, anomaly detection",This paper investigates question answering methods for renewable energy applications with emphasis on inertia techniques...,13,English,open_access,10,False,False,False,False,True,False,True,0.62
KB_0380,ieee_standard,Study on market design topic 380: multimodal learning approaches,"Author_380A, Author_380B",2023,IEEE,10.1109/PES.2023.105781,market_design,control,"inertia, curtailment, SCADA, multimodal learning",This paper investigates inertia methods for market design applications with emphasis on curtailment techniques...,17,English,public,24,False,False,False,False,False,True,False,0.98
KB_0381,regulatory_document,Study on AI ML topic 381: demand forecasting approaches,"Author_381A, Author_381B",2020,IEA,10.1109/PES.2020.461652,AI_ML,forecasting,"renewable, demand forecasting, LoRA fine-tuning, inertia",This paper investigates renewable methods for AI ML applications with emphasis on demand forecasting techniques...,21,English,subscription,85,False,False,True,False,True,False,False,0.8
KB_0382,grid_code,Study on AI ML topic 382: inertia approaches,"Author_382A, Author_382B",2024,NERC,10.1109/PES.2024.792995,AI_ML,analysis,"voltage stability, renewable, decision support, inertia",This paper investigates voltage stability methods for AI ML applications with emphasis on renewable techniques...,29,English,public,242,False,False,False,False,True,False,False,0.79
KB_0383,grid_code,Study on power systems topic 383: decision support approaches,"Author_383A, Author_383B",2024,Elsevier,10.1109/PES.2024.568784,power_systems,control,"demand forecasting, decision support, SCADA, market clearing",This paper investigates demand forecasting methods for power systems applications with emphasis on decision support techniques...,28,English,open_access,92,False,False,False,True,False,False,False,0.96
KB_0384,technical_report,Study on renewable energy topic 384: grid topology approaches,"Author_384A, Author_384B",2015,IEEE,10.1109/PES.2015.584143,renewable_energy,analysis,"power flow, market clearing, physics-informed, grid topology",This paper investigates power flow methods for renewable energy applications with emphasis on market clearing techniques...,29,English,open_access,270,False,True,False,False,True,False,False,0.7
KB_0385,technical_report,Study on power systems topic 385: inertia approaches,"Author_385A, Author_385B",2023,Elsevier,10.1109/PES.2023.116946,power_systems,control,"renewable, inertia, low-rank adaptation, LoRA fine-tuning",This paper investigates renewable methods for power systems applications with emphasis on inertia techniques...,13,English,public,8,False,False,True,True,True,False,False,0.94
KB_0386,conference_paper,Study on grid operations topic 386: inertia approaches,"Author_386A, Author_386B",2017,NERC,10.1109/PES.2017.917830,grid_operations,review,"inertia, demand forecasting, grid topology, frequency regulation",This paper investigates inertia methods for grid operations applications with emphasis on demand forecasting techniques...,31,English,public,175,True,False,False,True,False,False,False,0.91
KB_0387,regulatory_document,Study on AI ML topic 387: physics-informed approaches,"Author_387A, Author_387B",2024,NERC,10.1109/PES.2024.835646,AI_ML,analysis,"optimal power flow, physics-informed, question answering, power flow",This paper investigates optimal power flow methods for AI ML applications with emphasis on physics-informed techniques...,33,English,subscription,21,False,True,False,False,False,False,False,1.0
KB_0388,grid_code,Study on renewable energy topic 388: optimal power flow approaches,"Author_388A, Author_388B",2021,CIGRE,10.1109/PES.2021.935391,renewable_energy,review,"curtailment, LoRA fine-tuning, anomaly detection, optimal power flow",This paper investigates curtailment methods for renewable energy applications with emphasis on LoRA fine-tuning techniques...,24,English,open_access,249,False,False,True,False,True,False,True,0.83
KB_0389,technical_report,Study on energy policy topic 389: unit commitment approaches,"Author_389A, Author_389B",2024,ENTSO-E,10.1109/PES.2024.235150,energy_policy,analysis,"unit commitment, LoRA fine-tuning, low-rank adaptation, multimodal learning",This paper investigates unit commitment methods for energy policy applications with emphasis on LoRA fine-tuning techniques...,24,English,open_access,208,False,False,True,False,False,False,False,0.94
KB_0390,journal_article,Study on renewable energy topic 390: large language model approaches,"Author_390A, Author_390B",2024,IEEE,10.1109/PES.2024.908177,renewable_energy,modeling,"LoRA fine-tuning, renewable, unit commitment, large language model",This paper investigates LoRA fine-tuning methods for renewable energy applications with emphasis on renewable techniques...,29,English,public,140,True,False,True,False,True,False,False,0.82
KB_0391,grid_code,Study on energy policy topic 391: physics-informed approaches,"Author_391A, Author_391B",2023,ENTSO-E,10.1109/PES.2023.775366,energy_policy,analysis,"physics-informed, low-rank adaptation, curtailment, demand forecasting",This paper investigates physics-informed methods for energy policy applications with emphasis on low-rank adaptation techniques...,16,English,public,53,False,True,False,False,False,False,False,0.63
KB_0392,journal_article,Study on market design topic 392: frequency regulation approaches,"Author_392A, Author_392B",2018,DOE,10.1109/PES.2018.872537,market_design,analysis,"LoRA fine-tuning, large language model, frequency regulation, curtailment",This paper investigates LoRA fine-tuning methods for market design applications with emphasis on large language model techniques...,13,English,subscription,180,True,False,True,False,False,True,False,0.87
KB_0393,ieee_standard,Study on energy policy topic 393: large language model approaches,"Author_393A, Author_393B",2022,CAISO,10.1109/PES.2022.349707,energy_policy,control,"power flow, LoRA fine-tuning, market clearing, large language model",This paper investigates power flow methods for energy policy applications with emphasis on LoRA fine-tuning techniques...,31,English,subscription,21,False,False,True,False,False,False,False,0.68
KB_0394,regulatory_document,Study on energy policy topic 394: unit commitment approaches,"Author_394A, Author_394B",2023,IEEE,10.1109/PES.2023.953550,energy_policy,forecasting,"multimodal learning, curtailment, decision support, unit commitment",This paper investigates multimodal learning methods for energy policy applications with emphasis on curtailment techniques...,24,English,subscription,86,False,False,False,False,False,False,False,0.77
KB_0395,grid_code,Study on AI ML topic 395: question answering approaches,"Author_395A, Author_395B",2020,FERC,10.1109/PES.2020.705509,AI_ML,forecasting,"anomaly detection, curtailment, SCADA, question answering",This paper investigates anomaly detection methods for AI ML applications with emphasis on curtailment techniques...,23,English,open_access,220,False,False,False,False,False,False,True,0.66
KB_0396,conference_paper,Study on renewable energy topic 396: multimodal learning approaches,"Author_396A, Author_396B",2020,Springer,10.1109/PES.2020.413079,renewable_energy,forecasting,"market clearing, multimodal learning, inertia, anomaly detection",This paper investigates market clearing methods for renewable energy applications with emphasis on multimodal learning techniques...,22,English,public,54,True,False,False,False,True,False,True,0.68
KB_0397,grid_code,Study on energy policy topic 397: curtailment approaches,"Author_397A, Author_397B",2019,NERC,10.1109/PES.2019.421294,energy_policy,control,"inertia, curtailment, grid topology, GNN",This paper investigates inertia methods for energy policy applications with emphasis on curtailment techniques...,21,English,subscription,246,False,False,False,False,False,False,False,0.5
KB_0398,ieee_standard,Study on renewable energy topic 398: low-rank adaptation approaches,"Author_398A, Author_398B",2024,CAISO,10.1109/PES.2024.873702,renewable_energy,analysis,"LoRA fine-tuning, market clearing, decision support, low-rank adaptation",This paper investigates LoRA fine-tuning methods for renewable energy applications with emphasis on market clearing techniques...,33,English,open_access,101,False,False,True,False,True,False,False,0.53
KB_0399,technical_report,Study on AI ML topic 399: demand forecasting approaches,"Author_399A, Author_399B",2015,Springer,10.1109/PES.2015.746063,AI_ML,forecasting,"power flow, unit commitment, demand forecasting, GNN",This paper investigates power flow methods for AI ML applications with emphasis on unit commitment techniques...,9,English,subscription,28,False,False,False,False,False,False,False,0.7
KB_0400,ieee_standard,Study on power systems topic 400: voltage stability approaches,"Author_400A, Author_400B",2015,NERC,10.1109/PES.2015.154258,power_systems,modeling,"voltage stability, large language model, curtailment, LoRA fine-tuning",This paper investigates voltage stability methods for power systems applications with emphasis on large language model techniques...,16,English,public,129,False,False,True,True,False,False,False,0.69
KB_0401,grid_code,Study on AI ML topic 401: physics-informed approaches,"Author_401A, Author_401B",2023,NERC,10.1109/PES.2023.616640,AI_ML,optimization,"voltage stability, large language model, physics-informed, multimodal learning",This paper investigates voltage stability methods for AI ML applications with emphasis on large language model techniques...,33,English,open_access,129,False,True,True,False,False,False,False,0.96
KB_0402,regulatory_document,Study on AI ML topic 402: grid topology approaches,"Author_402A, Author_402B",2021,IET,10.1109/PES.2021.132780,AI_ML,control,"voltage stability, grid topology, unit commitment, GNN",This paper investigates voltage stability methods for AI ML applications with emphasis on grid topology techniques...,29,English,open_access,262,False,False,False,False,False,False,False,0.8
KB_0403,conference_paper,Study on market design topic 403: unit commitment approaches,"Author_403A, Author_403B",2017,DOE,10.1109/PES.2017.930636,market_design,analysis,"unit commitment, low-rank adaptation, LoRA fine-tuning, optimal power flow",This paper investigates unit commitment methods for market design applications with emphasis on low-rank adaptation techniques...,27,English,open_access,277,True,False,True,False,False,True,False,0.71
KB_0404,ieee_standard,Study on power systems topic 404: question answering approaches,"Author_404A, Author_404B",2018,IEA,10.1109/PES.2018.426432,power_systems,forecasting,"inertia, question answering, multimodal learning, GNN",This paper investigates inertia methods for power systems applications with emphasis on question answering techniques...,27,English,subscription,52,False,False,False,True,False,False,False,0.66
KB_0405,regulatory_document,Study on renewable energy topic 405: frequency regulation approaches,"Author_405A, Author_405B",2020,CAISO,10.1109/PES.2020.770153,renewable_energy,modeling,"curtailment, demand forecasting, frequency regulation, question answering",This paper investigates curtailment methods for renewable energy applications with emphasis on demand forecasting techniques...,40,English,open_access,99,False,False,False,False,True,False,False,0.81
KB_0406,journal_article,Study on market design topic 406: renewable approaches,"Author_406A, Author_406B",2022,ENTSO-E,10.1109/PES.2022.762267,market_design,optimization,"renewable, decision support, low-rank adaptation, market clearing",This paper investigates renewable methods for market design applications with emphasis on decision support techniques...,8,English,open_access,29,True,False,False,False,True,True,False,0.72
KB_0407,grid_code,Study on power systems topic 407: anomaly detection approaches,"Author_407A, Author_407B",2015,IEEE,10.1109/PES.2015.146593,power_systems,control,"optimal power flow, anomaly detection, SCADA, low-rank adaptation",This paper investigates optimal power flow methods for power systems applications with emphasis on anomaly detection techniques...,17,English,open_access,214,False,False,False,True,False,False,True,0.86
KB_0408,grid_code,Study on power systems topic 408: LoRA fine-tuning approaches,"Author_408A, Author_408B",2016,CAISO,10.1109/PES.2016.635462,power_systems,control,"physics-informed, frequency regulation, renewable, LoRA fine-tuning",This paper investigates physics-informed methods for power systems applications with emphasis on frequency regulation techniques...,9,English,subscription,121,False,True,True,True,True,False,False,0.82
KB_0409,journal_article,Study on grid operations topic 409: demand forecasting approaches,"Author_409A, Author_409B",2021,Springer,10.1109/PES.2021.749972,grid_operations,control,"anomaly detection, frequency regulation, unit commitment, demand forecasting",This paper investigates anomaly detection methods for grid operations applications with emphasis on frequency regulation techniques...,23,English,public,132,True,False,False,True,False,False,True,0.71
KB_0410,grid_code,Study on renewable energy topic 410: anomaly detection approaches,"Author_410A, Author_410B",2022,FERC,10.1109/PES.2022.349339,renewable_energy,review,"voltage stability, anomaly detection, power flow, unit commitment",This paper investigates voltage stability methods for renewable energy applications with emphasis on anomaly detection techniques...,37,English,public,167,False,False,False,False,True,False,True,0.95
KB_0411,conference_paper,Study on market design topic 411: LoRA fine-tuning approaches,"Author_411A, Author_411B",2018,CAISO,10.1109/PES.2018.447584,market_design,forecasting,"LoRA fine-tuning, anomaly detection, low-rank adaptation, frequency regulation",This paper investigates LoRA fine-tuning methods for market design applications with emphasis on anomaly detection techniques...,30,English,subscription,208,True,False,True,False,False,True,True,0.86
KB_0412,conference_paper,Study on market design topic 412: voltage stability approaches,"Author_412A, Author_412B",2016,CAISO,10.1109/PES.2016.802971,market_design,forecasting,"grid topology, physics-informed, GNN, voltage stability",This paper investigates grid topology methods for market design applications with emphasis on physics-informed techniques...,20,English,public,280,True,True,False,False,False,True,False,0.64
KB_0413,journal_article,Study on AI ML topic 413: market clearing approaches,"Author_413A, Author_413B",2023,EPRI,10.1109/PES.2023.789880,AI_ML,review,"GNN, market clearing, physics-informed, low-rank adaptation",This paper investigates GNN methods for AI ML applications with emphasis on market clearing techniques...,15,English,public,107,True,True,False,False,False,False,False,0.68
KB_0414,journal_article,Study on energy policy topic 414: multimodal learning approaches,"Author_414A, Author_414B",2022,EPRI,10.1109/PES.2022.452688,energy_policy,forecasting,"market clearing, anomaly detection, grid topology, multimodal learning",This paper investigates market clearing methods for energy policy applications with emphasis on anomaly detection techniques...,30,English,subscription,279,True,False,False,False,False,False,True,0.88
KB_0415,grid_code,Study on power systems topic 415: market clearing approaches,"Author_415A, Author_415B",2016,CAISO,10.1109/PES.2016.618119,power_systems,control,"market clearing, SCADA, unit commitment, voltage stability",This paper investigates market clearing methods for power systems applications with emphasis on SCADA techniques...,43,English,open_access,204,False,False,False,True,False,False,False,0.78
KB_0416,conference_paper,Study on market design topic 416: grid topology approaches,"Author_416A, Author_416B",2015,DOE,10.1109/PES.2015.305041,market_design,modeling,"demand forecasting, anomaly detection, voltage stability, grid topology",This paper investigates demand forecasting methods for market design applications with emphasis on anomaly detection techniques...,13,English,public,248,True,False,False,False,False,True,True,0.83
KB_0417,grid_code,Study on energy policy topic 417: decision support approaches,"Author_417A, Author_417B",2017,CIGRE,10.1109/PES.2017.150853,energy_policy,modeling,"inertia, decision support, SCADA, renewable",This paper investigates inertia methods for energy policy applications with emphasis on decision support techniques...,29,English,open_access,138,False,False,False,False,True,False,False,0.52
KB_0418,journal_article,Study on energy policy topic 418: frequency regulation approaches,"Author_418A, Author_418B",2022,CAISO,10.1109/PES.2022.726933,energy_policy,modeling,"decision support, frequency regulation, LoRA fine-tuning, voltage stability",This paper investigates decision support methods for energy policy applications with emphasis on frequency regulation techniques...,44,English,subscription,48,True,False,True,False,False,False,False,0.58
KB_0419,journal_article,Study on market design topic 419: optimal power flow approaches,"Author_419A, Author_419B",2021,NERC,10.1109/PES.2021.842596,market_design,optimization,"multimodal learning, low-rank adaptation, LoRA fine-tuning, optimal power flow",This paper investigates multimodal learning methods for market design applications with emphasis on low-rank adaptation techniques...,18,English,open_access,185,True,False,True,False,False,True,False,0.97
KB_0420,journal_article,Study on AI ML topic 420: unit commitment approaches,"Author_420A, Author_420B",2016,ENTSO-E,10.1109/PES.2016.334958,AI_ML,analysis,"unit commitment, LoRA fine-tuning, renewable, curtailment",This paper investigates unit commitment methods for AI ML applications with emphasis on LoRA fine-tuning techniques...,18,English,public,98,True,False,True,False,True,False,False,0.55
KB_0421,grid_code,Study on grid operations topic 421: physics-informed approaches,"Author_421A, Author_421B",2022,IEA,10.1109/PES.2022.481760,grid_operations,modeling,"multimodal learning, anomaly detection, frequency regulation, physics-informed",This paper investigates multimodal learning methods for grid operations applications with emphasis on anomaly detection techniques...,21,English,public,173,False,True,False,True,False,False,True,0.73
KB_0422,technical_report,Study on power systems topic 422: grid topology approaches,"Author_422A, Author_422B",2015,DOE,10.1109/PES.2015.355594,power_systems,control,"grid topology, anomaly detection, renewable, market clearing",This paper investigates grid topology methods for power systems applications with emphasis on anomaly detection techniques...,21,English,subscription,113,False,False,False,True,True,False,True,0.59
KB_0423,technical_report,Study on AI ML topic 423: large language model approaches,"Author_423A, Author_423B",2021,FERC,10.1109/PES.2021.251585,AI_ML,control,"inertia, demand forecasting, large language model, question answering",This paper investigates inertia methods for AI ML applications with emphasis on demand forecasting techniques...,16,English,subscription,64,False,False,True,False,False,False,False,0.72
KB_0424,journal_article,Study on grid operations topic 424: demand forecasting approaches,"Author_424A, Author_424B",2015,IET,10.1109/PES.2015.283631,grid_operations,control,"SCADA, demand forecasting, inertia, grid topology",This paper investigates SCADA methods for grid operations applications with emphasis on demand forecasting techniques...,30,English,open_access,150,True,False,False,True,False,False,False,0.88
KB_0425,ieee_standard,Study on grid operations topic 425: large language model approaches,"Author_425A, Author_425B",2022,DOE,10.1109/PES.2022.196621,grid_operations,analysis,"anomaly detection, LoRA fine-tuning, market clearing, large language model",This paper investigates anomaly detection methods for grid operations applications with emphasis on LoRA fine-tuning techniques...,36,English,public,191,False,False,True,True,False,False,True,0.94
KB_0426,journal_article,Study on energy policy topic 426: LoRA fine-tuning approaches,"Author_426A, Author_426B",2024,Elsevier,10.1109/PES.2024.979056,energy_policy,forecasting,"voltage stability, demand forecasting, LoRA fine-tuning, SCADA",This paper investigates voltage stability methods for energy policy applications with emphasis on demand forecasting techniques...,13,English,open_access,263,True,False,True,False,False,False,False,0.9
KB_0427,conference_paper,Study on market design topic 427: LoRA fine-tuning approaches,"Author_427A, Author_427B",2023,CAISO,10.1109/PES.2023.426913,market_design,control,"question answering, multimodal learning, LoRA fine-tuning, market clearing",This paper investigates question answering methods for market design applications with emphasis on multimodal learning techniques...,22,English,open_access,258,True,False,True,False,False,True,False,0.51
KB_0428,conference_paper,Study on power systems topic 428: SCADA approaches,"Author_428A, Author_428B",2015,CAISO,10.1109/PES.2015.139199,power_systems,control,"multimodal learning, low-rank adaptation, SCADA, renewable",This paper investigates multimodal learning methods for power systems applications with emphasis on low-rank adaptation techniques...,9,English,public,57,True,False,False,True,True,False,False,0.51
KB_0429,regulatory_document,Study on power systems topic 429: power flow approaches,"Author_429A, Author_429B",2023,ENTSO-E,10.1109/PES.2023.458861,power_systems,optimization,"power flow, inertia, decision support, renewable",This paper investigates power flow methods for power systems applications with emphasis on inertia techniques...,26,English,public,79,False,False,False,True,True,False,False,0.83
KB_0430,technical_report,Study on energy policy topic 430: GNN approaches,"Author_430A, Author_430B",2019,Elsevier,10.1109/PES.2019.879285,energy_policy,review,"optimal power flow, question answering, GNN, curtailment",This paper investigates optimal power flow methods for energy policy applications with emphasis on question answering techniques...,17,English,subscription,98,False,False,False,False,False,False,False,0.91
KB_0431,technical_report,Study on power systems topic 431: question answering approaches,"Author_431A, Author_431B",2018,FERC,10.1109/PES.2018.156974,power_systems,optimization,"GNN, curtailment, question answering, anomaly detection",This paper investigates GNN methods for power systems applications with emphasis on curtailment techniques...,38,English,subscription,72,False,False,False,True,False,False,True,0.74
KB_0432,ieee_standard,Study on power systems topic 432: question answering approaches,"Author_432A, Author_432B",2020,Springer,10.1109/PES.2020.349808,power_systems,forecasting,"question answering, anomaly detection, demand forecasting, voltage stability",This paper investigates question answering methods for power systems applications with emphasis on anomaly detection techniques...,24,English,open_access,110,False,False,False,True,False,False,True,0.55
KB_0433,conference_paper,Study on AI ML topic 433: voltage stability approaches,"Author_433A, Author_433B",2019,IEEE,10.1109/PES.2019.568108,AI_ML,review,"LoRA fine-tuning, demand forecasting, voltage stability, market clearing",This paper investigates LoRA fine-tuning methods for AI ML applications with emphasis on demand forecasting techniques...,33,English,open_access,115,True,False,True,False,False,False,False,0.96
KB_0434,regulatory_document,Study on power systems topic 434: SCADA approaches,"Author_434A, Author_434B",2016,Elsevier,10.1109/PES.2016.121423,power_systems,control,"market clearing, SCADA, demand forecasting, unit commitment",This paper investigates market clearing methods for power systems applications with emphasis on SCADA techniques...,38,English,public,279,False,False,False,True,False,False,False,0.51
KB_0435,grid_code,Study on AI ML topic 435: demand forecasting approaches,"Author_435A, Author_435B",2022,FERC,10.1109/PES.2022.165547,AI_ML,optimization,"unit commitment, LoRA fine-tuning, multimodal learning, demand forecasting",This paper investigates unit commitment methods for AI ML applications with emphasis on LoRA fine-tuning techniques...,33,English,public,228,False,False,True,False,False,False,False,0.63
KB_0436,conference_paper,Study on renewable energy topic 436: grid topology approaches,"Author_436A, Author_436B",2016,EPRI,10.1109/PES.2016.303634,renewable_energy,modeling,"multimodal learning, physics-informed, grid topology, SCADA",This paper investigates multimodal learning methods for renewable energy applications with emphasis on physics-informed techniques...,9,English,open_access,10,True,True,False,False,True,False,False,0.62
KB_0437,regulatory_document,Study on energy policy topic 437: demand forecasting approaches,"Author_437A, Author_437B",2017,FERC,10.1109/PES.2017.894919,energy_policy,optimization,"multimodal learning, demand forecasting, physics-informed, question answering",This paper investigates multimodal learning methods for energy policy applications with emphasis on demand forecasting techniques...,23,English,subscription,37,False,True,False,False,False,False,False,0.65
KB_0438,technical_report,Study on power systems topic 438: grid topology approaches,"Author_438A, Author_438B",2019,DOE,10.1109/PES.2019.184273,power_systems,optimization,"demand forecasting, large language model, grid topology, curtailment",This paper investigates demand forecasting methods for power systems applications with emphasis on large language model techniques...,21,English,subscription,193,False,False,True,True,False,False,False,0.63
KB_0439,grid_code,Study on grid operations topic 439: large language model approaches,"Author_439A, Author_439B",2024,IET,10.1109/PES.2024.765708,grid_operations,analysis,"large language model, decision support, power flow, curtailment",This paper investigates large language model methods for grid operations applications with emphasis on decision support techniques...,29,English,open_access,8,False,False,True,True,False,False,False,0.76
KB_0440,conference_paper,Study on renewable energy topic 440: anomaly detection approaches,"Author_440A, Author_440B",2016,IEEE,10.1109/PES.2016.945740,renewable_energy,optimization,"large language model, multimodal learning, anomaly detection, power flow",This paper investigates large language model methods for renewable energy applications with emphasis on multimodal learning techniques...,9,English,open_access,109,True,False,True,False,True,False,True,0.85
KB_0441,conference_paper,Study on AI ML topic 441: multimodal learning approaches,"Author_441A, Author_441B",2015,CAISO,10.1109/PES.2015.377035,AI_ML,analysis,"physics-informed, multimodal learning, unit commitment, GNN",This paper investigates physics-informed methods for AI ML applications with emphasis on multimodal learning techniques...,40,English,open_access,75,True,True,False,False,False,False,False,0.82
KB_0442,grid_code,Study on market design topic 442: multimodal learning approaches,"Author_442A, Author_442B",2021,FERC,10.1109/PES.2021.119444,market_design,control,"multimodal learning, SCADA, optimal power flow, power flow",This paper investigates multimodal learning methods for market design applications with emphasis on SCADA techniques...,41,English,public,238,False,False,False,False,False,True,False,0.83
KB_0443,regulatory_document,Study on grid operations topic 443: SCADA approaches,"Author_443A, Author_443B",2020,NERC,10.1109/PES.2020.457774,grid_operations,review,"voltage stability, unit commitment, SCADA, market clearing",This paper investigates voltage stability methods for grid operations applications with emphasis on unit commitment techniques...,26,English,public,152,False,False,False,True,False,False,False,0.52
KB_0444,conference_paper,Study on AI ML topic 444: grid topology approaches,"Author_444A, Author_444B",2020,EPRI,10.1109/PES.2020.215034,AI_ML,modeling,"multimodal learning, physics-informed, large language model, grid topology",This paper investigates multimodal learning methods for AI ML applications with emphasis on physics-informed techniques...,14,English,public,220,True,True,True,False,False,False,False,0.86
KB_0445,journal_article,Study on power systems topic 445: market clearing approaches,"Author_445A, Author_445B",2016,FERC,10.1109/PES.2016.889860,power_systems,optimization,"SCADA, multimodal learning, market clearing, power flow",This paper investigates SCADA methods for power systems applications with emphasis on multimodal learning techniques...,29,English,public,117,True,False,False,True,False,False,False,0.72
KB_0446,technical_report,Study on renewable energy topic 446: curtailment approaches,"Author_446A, Author_446B",2017,FERC,10.1109/PES.2017.738586,renewable_energy,forecasting,"multimodal learning, frequency regulation, curtailment, inertia",This paper investigates multimodal learning methods for renewable energy applications with emphasis on frequency regulation techniques...,24,English,public,52,False,False,False,False,True,False,False,0.89
KB_0447,ieee_standard,Study on power systems topic 447: market clearing approaches,"Author_447A, Author_447B",2023,Elsevier,10.1109/PES.2023.634868,power_systems,optimization,"market clearing, optimal power flow, decision support, anomaly detection",This paper investigates market clearing methods for power systems applications with emphasis on optimal power flow techniques...,28,English,open_access,205,False,False,False,True,False,False,True,0.76
KB_0448,regulatory_document,Study on market design topic 448: frequency regulation approaches,"Author_448A, Author_448B",2024,EPRI,10.1109/PES.2024.184840,market_design,modeling,"demand forecasting, frequency regulation, optimal power flow, renewable",This paper investigates demand forecasting methods for market design applications with emphasis on frequency regulation techniques...,8,English,open_access,18,False,False,False,False,True,True,False,0.79
KB_0449,ieee_standard,Study on energy policy topic 449: SCADA approaches,"Author_449A, Author_449B",2019,Elsevier,10.1109/PES.2019.713235,energy_policy,optimization,"physics-informed, SCADA, frequency regulation, large language model",This paper investigates physics-informed methods for energy policy applications with emphasis on SCADA techniques...,32,English,subscription,127,False,True,True,False,False,False,False,0.73
KB_0450,grid_code,Study on energy policy topic 450: voltage stability approaches,"Author_450A, Author_450B",2021,IEA,10.1109/PES.2021.456935,energy_policy,analysis,"unit commitment, voltage stability, power flow, SCADA",This paper investigates unit commitment methods for energy policy applications with emphasis on voltage stability techniques...,43,English,subscription,181,False,False,False,False,False,False,False,0.54
KB_0451,conference_paper,Study on power systems topic 451: GNN approaches,"Author_451A, Author_451B",2018,FERC,10.1109/PES.2018.247145,power_systems,optimization,"optimal power flow, GNN, renewable, physics-informed",This paper investigates optimal power flow methods for power systems applications with emphasis on GNN techniques...,33,English,public,86,True,True,False,True,True,False,False,0.62
KB_0452,technical_report,Study on power systems topic 452: SCADA approaches,"Author_452A, Author_452B",2019,IEA,10.1109/PES.2019.858772,power_systems,review,"voltage stability, SCADA, decision support, unit commitment",This paper investigates voltage stability methods for power systems applications with emphasis on SCADA techniques...,16,English,subscription,189,False,False,False,True,False,False,False,0.74
KB_0453,regulatory_document,Study on market design topic 453: curtailment approaches,"Author_453A, Author_453B",2015,EPRI,10.1109/PES.2015.733888,market_design,review,"inertia, curtailment, anomaly detection, power flow",This paper investigates inertia methods for market design applications with emphasis on curtailment techniques...,14,English,subscription,126,False,False,False,False,False,True,True,0.79
KB_0454,journal_article,Study on market design topic 454: frequency regulation approaches,"Author_454A, Author_454B",2016,EPRI,10.1109/PES.2016.220860,market_design,forecasting,"LoRA fine-tuning, frequency regulation, optimal power flow, curtailment",This paper investigates LoRA fine-tuning methods for market design applications with emphasis on frequency regulation techniques...,30,English,subscription,174,True,False,True,False,False,True,False,0.91
KB_0455,ieee_standard,Study on renewable energy topic 455: decision support approaches,"Author_455A, Author_455B",2015,IET,10.1109/PES.2015.443675,renewable_energy,control,"frequency regulation, power flow, decision support, large language model",This paper investigates frequency regulation methods for renewable energy applications with emphasis on power flow techniques...,34,English,public,183,False,False,True,False,True,False,False,0.79
KB_0456,conference_paper,Study on renewable energy topic 456: optimal power flow approaches,"Author_456A, Author_456B",2016,NERC,10.1109/PES.2016.954956,renewable_energy,forecasting,"optimal power flow, multimodal learning, anomaly detection, LoRA fine-tuning",This paper investigates optimal power flow methods for renewable energy applications with emphasis on multimodal learning techniques...,21,English,public,224,True,False,True,False,True,False,True,0.59
KB_0457,technical_report,Study on renewable energy topic 457: decision support approaches,"Author_457A, Author_457B",2021,EPRI,10.1109/PES.2021.428510,renewable_energy,forecasting,"unit commitment, voltage stability, decision support, SCADA",This paper investigates unit commitment methods for renewable energy applications with emphasis on voltage stability techniques...,36,English,public,109,False,False,False,False,True,False,False,0.54
KB_0458,technical_report,Study on grid operations topic 458: inertia approaches,"Author_458A, Author_458B",2018,NERC,10.1109/PES.2018.363626,grid_operations,review,"renewable, power flow, inertia, anomaly detection",This paper investigates renewable methods for grid operations applications with emphasis on power flow techniques...,29,English,open_access,147,False,False,False,True,True,False,True,0.69
KB_0459,journal_article,Study on power systems topic 459: question answering approaches,"Author_459A, Author_459B",2018,IEA,10.1109/PES.2018.784294,power_systems,optimization,"physics-informed, curtailment, multimodal learning, question answering",This paper investigates physics-informed methods for power systems applications with emphasis on curtailment techniques...,43,English,open_access,109,True,True,False,True,False,False,False,0.86
